Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04002_001,SE_A04002_002,SE_A04002_003,SE_A04002_004,SE_A04002_005,SE_A04002_006,SE_A04002_007,SE_A04002_008,SE_A04002_009,SE_A04002_010,SE_A04002_011,SE_A04002_012,SE_A04002_013,SE_A04002_014,SE_A04002_015,SE_A04002_016,SE_A04002_017,SE_A04002_018,SE_A04002_019,SE_A04002_020,SE_A04002_021,SE_A04002_022,SE_A04002_023,SE_A04002_024,SE_A04002_025,SE_A04002_026,SE_A04002_027,SE_A04002_028,SE_A04002_029,SE_A04002_030,SE_A04002_031,PCT_SE_A04002_002,PCT_SE_A04002_003,PCT_SE_A04002_004,PCT_SE_A04002_005,PCT_SE_A04002_006,PCT_SE_A04002_007,PCT_SE_A04002_008,PCT_SE_A04002_009,PCT_SE_A04002_010,PCT_SE_A04002_011,PCT_SE_A04002_012,PCT_SE_A04002_013,PCT_SE_A04002_014,PCT_SE_A04002_015,PCT_SE_A04002_016,PCT_SE_A04002_017,PCT_SE_A04002_018,PCT_SE_A04002_019,PCT_SE_A04002_020,PCT_SE_A04002_021,PCT_SE_A04002_022,PCT_SE_A04002_023,PCT_SE_A04002_024,PCT_SE_A04002_025,PCT_SE_A04002_026,PCT_SE_A04002_027,PCT_SE_A04002_028,PCT_SE_A04002_029,PCT_SE_A04002_030,PCT_SE_A04002_031,SE_A03002_001,SE_A03002_002,SE_A03002_003,SE_A03002_020,SE_A03002_021,SE_A03002_004,SE_A03002_005,SE_A03002_006,SE_A03002_007,SE_A03002_008,SE_A03002_009,SE_A03002_010,SE_A03002_011,SE_A03002_012,SE_A03002_022,SE_A03002_023,SE_A03002_024,SE_A03002_013,SE_A03002_014,SE_A03002_015,SE_A03002_016,SE_A03002_017,SE_A03002_018,SE_A03002_019,SE_A03002_025,PCT_SE_A03002_002,PCT_SE_A03002_003,PCT_SE_A03002_020,PCT_SE_A03002_021,PCT_SE_A03002_004,PCT_SE_A03002_005,PCT_SE_A03002_006,PCT_SE_A03002_007,PCT_SE_A03002_008,PCT_SE_A03002_009,PCT_SE_A03002_010,PCT_SE_A03002_011,PCT_SE_A03002_012,PCT_SE_A03002_022,PCT_SE_A03002_023,PCT_SE_A03002_024,PCT_SE_A03002_013,PCT_SE_A03002_014,PCT_SE_A03002_015,PCT_SE_A03002_016,PCT_SE_A03002_017,PCT_SE_A03002_018,PCT_SE_A03002_019,PCT_SE_A03002_025
"06037199801","Census Tract 1998.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037199801","Census Tract 1998.01",,,,3842,282,18,74,1043,110,2094,221,7.34,0.47,1.93,27.15,2.86,54.5,5.75,3842,1191,2651,1804,0,0,0,500,0,61,163,0,0,276,0,70,70,0,0,0,0,0,0,0,0,0,277,0,0,0,277,31,69,46.95,0,0,0,13.01,0,1.59,4.24,0,0,7.18,0,1.82,1.82,0,0,0,0,0,0,0,0,0,7.21,0,0,0,7.21,1043,0,0,0,0,0,556,34,0,0,0,0,17,0,0,0,0,1,0,10,1,355,0,0,69,0,0,0,0,0,53.31,3.26,0,0,0,0,1.63,0,0,0,0,0.1,0,0.96,0.1,34.04,0,0,6.62
"06037199802","Census Tract 1998.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037199802","Census Tract 1998.02",,,,1975,263,0,47,1066,0,476,123,13.32,0,2.38,53.97,0,24.1,6.23,1975,1212,763,622,9,0,0,110,0,41,0,37,0,32,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,61.37,38.63,31.49,0.46,0,0,5.57,0,2.08,0,1.87,0,1.62,0,1.11,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,1066,0,0,0,0,13,851,57,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,30,0,0,0,0,1.22,79.83,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79,0,0,2.81
"06037199900","Census Tract 1999, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037199900","Census Tract 1999",,,,2295,327,0,11,457,0,1373,127,14.25,0,0.48,19.91,0,59.83,5.53,2295,546,1749,1263,8,0,0,401,0,91,39,0,0,271,0,6,0,0,0,0,0,0,6,0,0,0,71,0,6,0,65,23.79,76.21,55.03,0.35,0,0,17.47,0,3.97,1.7,0,0,11.81,0,0.26,0,0,0,0,0,0,0.26,0,0,0,3.09,0,0.26,0,2.83,457,12,77,0,0,0,289,0,0,0,0,0,0,0,0,0,0,33,0,0,0,24,0,13,9,2.63,16.85,0,0,0,63.24,0,0,0,0,0,0,0,0,0,0,7.22,0,0,0,5.25,0,2.84,1.97
"06037201110","Census Tract 2011.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201110","Census Tract 2011.10",,,,2279,622,47,26,187,0,909,488,27.29,2.06,1.14,8.21,0,39.89,21.41,2279,569,1710,1500,0,0,0,105,0,5,0,14,0,86,0,10,0,10,0,0,0,0,0,0,0,0,95,0,86,0,9,24.97,75.03,65.82,0,0,0,4.61,0,0.22,0,0.61,0,3.77,0,0.44,0,0.44,0,0,0,0,0,0,0,0,4.17,0,3.77,0,0.39,187,0,0,0,0,0,90,31,0,0,0,43,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,48.13,16.58,0,0,0,22.99,0,0,0,0,0,0,0,0,5.88,6.42,0,0,0
"06037201120","Census Tract 2011.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201120","Census Tract 2011.20",,,,3843,1199,99,129,275,0,1339,802,31.2,2.58,3.36,7.16,0,34.84,20.87,3843,885,2958,2070,18,0,0,729,30,94,0,91,0,514,0,22,0,0,0,0,22,0,0,0,0,0,119,11,20,0,88,23.03,76.97,53.86,0.47,0,0,18.97,0.78,2.45,0,2.37,0,13.37,0,0.57,0,0,0,0,0.57,0,0,0,0,0,3.1,0.29,0.52,0,2.29,275,0,0,0,0,0,115,46,0,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,41.82,16.73,0,0,1.82,30.91,0,0,0,0,0,0,0,0,0,0,0,0,8.73
"06037201200","Census Tract 2012, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201200","Census Tract 2012",,,,2677,640,0,13,205,0,1205,614,23.91,0,0.49,7.66,0,45.01,22.94,2677,534,2143,1902,0,0,0,235,0,19,0,0,0,216,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19.95,80.05,71.05,0,0,0,8.78,0,0.71,0,0,0,8.07,0,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,140,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,68.29,3.9,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,20.49
"06037201301","Census Tract 2013.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201301","Census Tract 2013.01",,,,3403,1163,180,39,692,0,972,357,34.18,5.29,1.15,20.33,0,28.56,10.49,3403,1356,2047,1692,0,8,0,229,0,12,9,9,0,199,0,65,15,0,0,33,17,0,0,0,0,0,53,8,10,0,35,39.85,60.15,49.72,0,0.24,0,6.73,0,0.35,0.26,0.26,0,5.85,0,1.91,0.44,0,0,0.97,0.5,0,0,0,0,0,1.56,0.24,0.29,0,1.03,692,23,0,0,0,0,230,371,0,0,22,42,0,0,0,0,0,0,0,0,0,0,0,0,4,3.32,0,0,0,0,33.24,53.61,0,0,3.18,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0.58
"06037201302","Census Tract 2013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201302","Census Tract 2013.02",,,,4083,920,378,25,1839,0,295,626,22.53,9.26,0.61,45.04,0,7.23,15.33,4083,3309,774,369,0,13,0,198,0,108,0,0,0,90,0,109,0,0,0,96,0,0,13,0,0,0,85,18,20,0,47,81.04,18.96,9.04,0,0.32,0,4.85,0,2.65,0,0,0,2.2,0,2.67,0,0,0,2.35,0,0,0.32,0,0,0,2.08,0.44,0.49,0,1.15,1839,36,0,0,0,99,242,545,0,9,135,533,0,0,0,0,8,0,0,157,14,25,0,0,36,1.96,0,0,0,5.38,13.16,29.64,0,0.49,7.34,28.98,0,0,0,0,0.44,0,0,8.54,0.76,1.36,0,0,1.96
"06037201401","Census Tract 2014.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201401","Census Tract 2014.01",,,,4177,806,166,13,443,0,2012,737,19.3,3.97,0.31,10.61,0,48.17,17.64,4177,972,3205,2582,14,0,35,326,0,0,135,53,0,125,13,12,0,0,0,0,0,0,12,0,0,0,236,0,0,0,236,23.27,76.73,61.81,0.34,0,0.84,7.8,0,0,3.23,1.27,0,2.99,0.31,0.29,0,0,0,0,0,0,0.29,0,0,0,5.65,0,0,0,5.65,443,0,0,0,0,8,241,22,0,0,27,71,0,0,0,0,0,0,0,16,0,51,0,0,7,0,0,0,0,1.81,54.4,4.97,0,0,6.09,16.03,0,0,0,0,0,0,0,3.61,0,11.51,0,0,1.58
"06037201402","Census Tract 2014.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201402","Census Tract 2014.02",,,,4113,1511,0,47,600,0,1023,932,36.74,0,1.14,14.59,0,24.87,22.66,4113,975,3138,2786,0,0,0,250,0,116,0,0,0,134,0,60,0,0,0,31,0,0,29,0,0,0,42,8,11,0,23,23.71,76.29,67.74,0,0,0,6.08,0,2.82,0,0,0,3.26,0,1.46,0,0,0,0.75,0,0,0.71,0,0,0,1.02,0.19,0.27,0,0.56,600,0,0,0,0,0,402,78,0,9,50,0,0,0,0,0,0,0,0,0,0,43,0,0,18,0,0,0,0,0,67,13,0,1.5,8.33,0,0,0,0,0,0,0,0,0,0,7.17,0,0,3
"06037201501","Census Tract 2015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201501","Census Tract 2015.01",,,,5468,956,251,137,761,0,2625,738,17.48,4.59,2.51,13.92,0,48.01,13.5,5468,1554,3914,3052,0,15,13,753,75,295,58,0,10,315,0,10,10,0,0,0,0,0,0,0,0,0,71,0,0,0,71,28.42,71.58,55.82,0,0.27,0.24,13.77,1.37,5.4,1.06,0,0.18,5.76,0,0.18,0.18,0,0,0,0,0,0,0,0,0,1.3,0,0,0,1.3,761,0,0,0,0,0,575,108,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,75.56,14.19,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"06037201503","Census Tract 2015.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201503","Census Tract 2015.03",,,,3133,616,77,64,207,0,1348,821,19.66,2.46,2.04,6.61,0,43.03,26.2,3133,511,2622,2286,0,51,0,173,0,27,0,0,0,146,0,17,0,0,0,0,0,0,11,0,6,0,95,6,12,0,77,16.31,83.69,72.97,0,1.63,0,5.52,0,0.86,0,0,0,4.66,0,0.54,0,0,0,0,0,0,0.35,0,0.19,0,3.03,0.19,0.38,0,2.46,207,12,0,0,0,0,155,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,0,0,6,5.8,0,0,0,0,74.88,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,14.01,0,0,2.9
"06037201504","Census Tract 2015.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201504","Census Tract 2015.04",,,,2063,546,20,49,344,0,710,394,26.47,0.97,2.38,16.67,0,34.42,19.1,2063,507,1556,1285,0,17,0,242,0,174,0,0,0,68,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.58,75.42,62.29,0,0.82,0,11.73,0,8.43,0,0,0,3.3,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,155,106,0,0,8,22,0,0,0,0,0,0,0,0,0,40,0,0,13,0,0,0,0,0,45.06,30.81,0,0,2.33,6.4,0,0,0,0,0,0,0,0,0,11.63,0,0,3.78
"06037201601","Census Tract 2016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201601","Census Tract 2016.01",,,,2310,283,152,71,212,0,1115,477,12.25,6.58,3.07,9.18,0,48.27,20.65,2310,547,1763,1483,68,0,0,166,0,99,0,0,26,41,0,4,4,0,0,0,0,0,0,0,0,0,42,0,0,0,42,23.68,76.32,64.2,2.94,0,0,7.19,0,4.29,0,0,1.13,1.77,0,0.17,0.17,0,0,0,0,0,0,0,0,0,1.82,0,0,0,1.82,212,0,0,0,0,0,203,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.75,2.36,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037201602","Census Tract 2016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201602","Census Tract 2016.02",,,,2766,444,10,36,354,0,1413,509,16.05,0.36,1.3,12.8,0,51.08,18.4,2766,568,2198,1942,10,49,0,91,0,22,20,0,0,49,0,92,0,0,64,12,16,0,0,0,0,0,14,0,0,0,14,20.54,79.46,70.21,0.36,1.77,0,3.29,0,0.8,0.72,0,0,1.77,0,3.33,0,0,2.31,0.43,0.58,0,0,0,0,0,0.51,0,0,0,0.51,354,0,5,0,0,0,100,164,0,0,10,11,0,0,0,0,0,4,0,0,0,55,0,0,5,0,1.41,0,0,0,28.25,46.33,0,0,2.82,3.11,0,0,0,0,0,1.13,0,0,0,15.54,0,0,1.41
"06037201700","Census Tract 2017, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201700","Census Tract 2017",,,,5128,998,365,104,865,0,1803,993,19.46,7.12,2.03,16.87,0,35.16,19.36,5128,2014,3114,2274,22,14,0,287,0,134,0,33,0,120,0,23,0,0,0,23,0,0,0,0,0,0,494,43,0,17,434,39.27,60.73,44.34,0.43,0.27,0,5.6,0,2.61,0,0.64,0,2.34,0,0.45,0,0,0,0.45,0,0,0,0,0,0,9.63,0.84,0,0.33,8.46,865,42,0,0,0,0,355,145,0,0,31,135,13,0,0,0,0,6,0,27,92,0,0,0,19,4.86,0,0,0,0,41.04,16.76,0,0,3.58,15.61,1.5,0,0,0,0,0.69,0,3.12,10.64,0,0,0,2.2
"06037203100","Census Tract 2031, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203100","Census Tract 2031",,,,4302,945,113,16,93,0,2526,609,21.97,2.63,0.37,2.16,0,58.72,14.16,4302,327,3975,3012,0,1,0,730,0,373,95,0,0,236,26,1,0,0,0,1,0,0,0,0,0,0,231,0,0,0,231,7.6,92.4,70.01,0,0.02,0,16.97,0,8.67,2.21,0,0,5.49,0.6,0.02,0,0,0,0.02,0,0,0,0,0,0,5.37,0,0,0,5.37,93,0,0,0,0,1,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1.08,29.03,41.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.96
"06037203200","Census Tract 2032, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203200","Census Tract 2032",,,,4995,543,49,166,68,0,3142,1027,10.87,0.98,3.32,1.36,0,62.9,20.56,4995,273,4722,4434,40,0,0,219,0,66,0,10,0,143,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5.47,94.53,88.77,0.8,0,0,4.38,0,1.32,0,0.2,0,2.86,0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,20,8,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,11.76,0,0,11.76,47.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037203300","Census Tract 2033, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203300","Census Tract 2033",,,,2105,639,177,64,315,0,706,204,30.36,8.41,3.04,14.96,0,33.54,9.69,2105,729,1376,1111,0,1,0,233,0,26,56,5,0,146,0,7,0,0,7,0,0,0,0,0,0,0,24,0,0,0,24,34.63,65.37,52.78,0,0.05,0,11.07,0,1.24,2.66,0.24,0,6.94,0,0.33,0,0,0.33,0,0,0,0,0,0,0,1.14,0,0,0,1.14,315,70,0,0,0,0,124,46,0,0,15,21,0,0,0,0,0,0,0,0,0,23,10,0,6,22.22,0,0,0,0,39.37,14.6,0,0,4.76,6.67,0,0,0,0,0,0,0,0,0,7.3,3.17,0,1.9
"06037203500","Census Tract 2035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203500","Census Tract 2035",,,,2831,560,77,96,429,0,1208,461,19.78,2.72,3.39,15.15,0,42.67,16.28,2831,689,2142,1756,1,11,0,316,35,96,0,0,0,167,18,11,0,0,0,5,6,0,0,0,0,0,47,0,6,0,41,24.34,75.66,62.03,0.04,0.39,0,11.16,1.24,3.39,0,0,0,5.9,0.64,0.39,0,0,0,0.18,0.21,0,0,0,0,0,1.66,0,0.21,0,1.45,429,37,0,0,0,0,15,305,0,7,31,20,0,0,0,0,0,0,0,0,14,0,0,0,0,8.62,0,0,0,0,3.5,71.1,0,1.63,7.23,4.66,0,0,0,0,0,0,0,0,3.26,0,0,0,0
"06037203601","Census Tract 2036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203601","Census Tract 2036.01",,,,2664,259,17,12,54,0,1720,602,9.72,0.64,0.45,2.03,0,64.56,22.6,2664,82,2582,2018,0,31,0,489,0,318,16,13,0,142,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,3.08,96.92,75.75,0,1.16,0,18.36,0,11.94,0.6,0.49,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,1.65,54,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037203602","Census Tract 2036.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203602","Census Tract 2036.02",,,,1964,292,18,86,69,0,1410,89,14.87,0.92,4.38,3.51,0,71.79,4.53,1964,231,1733,1555,10,0,0,151,0,134,0,0,0,17,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11.76,88.24,79.18,0.51,0,0,7.69,0,6.82,0,0,0,0.87,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,81.16,0,0,0,0,0,0,0,0,0,0,18.84,0,0,0,0,0,0
"06037203710","Census Tract 2037.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203710","Census Tract 2037.10",,,,3457,649,12,81,22,0,2395,298,18.77,0.35,2.34,0.64,0,69.28,8.62,3457,103,3354,2949,0,0,0,387,0,221,0,44,0,122,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,2.98,97.02,85.31,0,0,0,11.19,0,6.39,0,1.27,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,22,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.27,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037203720","Census Tract 2037.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203720",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203720","Census Tract 2037.20",,,,3556,445,0,271,42,0,2248,550,12.51,0,7.62,1.18,0,63.22,15.47,3556,178,3378,3045,21,7,0,257,0,106,0,18,0,133,0,9,0,0,0,0,9,0,0,0,0,0,39,29,10,0,0,5.01,94.99,85.63,0.59,0.2,0,7.23,0,2.98,0,0.51,0,3.74,0,0.25,0,0,0,0,0.25,0,0,0,0,0,1.1,0.82,0.28,0,0,42,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,28.57,21.43,0,0,0,0,0,0,0,0,0,0,0,0,50
"06037203800","Census Tract 2038, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203800","Census Tract 2038",,,,4817,511,27,245,78,0,3518,438,10.61,0.56,5.09,1.62,0,73.03,9.09,4817,207,4610,3927,0,0,0,683,0,119,29,20,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,95.7,81.52,0,0,0,14.18,0,2.47,0.6,0.42,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,21,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,26.92,0,0,51.28,0,0,0,0,0,0,0,0,0,0,0,0,0,21.79
"06037203900","Census Tract 2039, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203900","Census Tract 2039",,,,2839,381,0,40,94,0,2174,150,13.42,0,1.41,3.31,0,76.58,5.28,2839,199,2640,2199,0,4,0,362,0,55,0,0,0,307,0,11,0,0,0,0,0,0,11,0,0,0,64,0,0,0,64,7.01,92.99,77.46,0,0.14,0,12.75,0,1.94,0,0,0,10.81,0,0.39,0,0,0,0,0,0,0.39,0,0,0,2.25,0,0,0,2.25,94,0,0,0,0,0,0,17,0,0,38,7,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09,0,0,40.43,7.45,0,0,0,34.04,0,0,0,0,0,0,0,0,0
"06037204110","Census Tract 2041.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204110","Census Tract 2041.10",,,,2863,233,33,8,44,0,2097,448,8.14,1.15,0.28,1.54,0,73.24,15.65,2863,164,2699,2623,5,0,0,64,0,35,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,5.73,94.27,91.62,0.17,0,0,2.24,0,1.22,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0,0,44,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.36,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037204120","Census Tract 2041.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204120","Census Tract 2041.20",,,,2480,306,24,12,3,0,2005,130,12.34,0.97,0.48,0.12,0,80.85,5.24,2480,77,2403,2080,19,0,0,248,0,130,77,2,0,39,0,16,0,0,0,0,16,0,0,0,0,0,40,0,0,0,40,3.1,96.9,83.87,0.77,0,0,10,0,5.24,3.1,0.08,0,1.57,0,0.65,0,0,0,0,0.65,0,0,0,0,0,1.61,0,0,0,1.61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"06037204200","Census Tract 2042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204200","Census Tract 2042",,,,3317,588,40,12,103,20,2282,272,17.73,1.21,0.36,3.11,0.6,68.8,8.2,3317,205,3112,2391,0,0,0,444,0,31,161,14,0,169,69,198,0,0,0,198,0,0,0,0,0,0,79,16,14,0,49,6.18,93.82,72.08,0,0,0,13.39,0,0.93,4.85,0.42,0,5.09,2.08,5.97,0,0,0,5.97,0,0,0,0,0,0,2.38,0.48,0.42,0,1.48,103,6,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037204300","Census Tract 2043, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204300","Census Tract 2043",,,,4873,1027,15,58,86,0,3109,578,21.08,0.31,1.19,1.76,0,63.8,11.86,4873,192,4681,3841,0,24,0,483,0,11,108,0,0,347,17,284,0,0,0,237,11,0,36,0,0,0,49,0,14,0,35,3.94,96.06,78.82,0,0.49,0,9.91,0,0.23,2.22,0,0,7.12,0.35,5.83,0,0,0,4.86,0.23,0,0.74,0,0,0,1.01,0,0.29,0,0.72,86,9,0,0,0,0,21,9,0,0,27,0,0,0,0,0,0,0,0,12,0,8,0,0,0,10.47,0,0,0,0,24.42,10.47,0,0,31.4,0,0,0,0,0,0,0,0,13.95,0,9.3,0,0,0
